Date,Open,High,Low,Close,Volume,Max_Up_5d,Max_Down_5d,Time_To_Max_Up_5d,Time_To_Max_Down_5d,Max_Up_10d,Max_Down_10d,Time_To_Max_Up_10d,Time_To_Max_Down_10d,Max_Up_15d,Max_Down_15d,Time_To_Max_Up_15d,Time_To_Max_Down_15d,Max_Up_20d,Max_Down_20d,Time_To_Max_Up_20d,Time_To_Max_Down_20d,Max_Up_30d,Max_Down_30d,Time_To_Max_Up_30d,Time_To_Max_Down_30d,Label_1.0pct_5d,Label_1.0pct_10d,Label_1.0pct_15d,Label_1.0pct_20d,Label_1.0pct_30d,Label_2.0pct_5d,Label_2.0pct_10d,Label_2.0pct_15d,Label_2.0pct_20d,Label_2.0pct_30d,Label_3.0pct_5d,Label_3.0pct_10d,Label_3.0pct_15d,Label_3.0pct_20d,Label_3.0pct_30d,Label_5.0pct_5d,Label_5.0pct_10d,Label_5.0pct_15d,Label_5.0pct_20d,Label_5.0pct_30d,Label_10.0pct_5d,Label_10.0pct_10d,Label_10.0pct_15d,Label_10.0pct_20d,Label_10.0pct_30d
2012-06-04,1.87,1.89,1.81,1.86,15463500,8.064516129032242,1.0752688172043021,4.0,1.0,11.290322580645148,1.0752688172043021,7.0,1.0,23.65591397849461,1.0752688172043021,16.0,1.0,23.65591397849461,1.0752688172043021,16.0,1.0,29.03225806451612,1.0752688172043021,42.0,1.0,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP
2012-06-05,1.86,1.89,1.84,1.86,9463500,11.290322580645148,-1.0752688172042901,6.0,1.0,16.12903225806452,-1.0752688172042901,13.0,1.0,23.65591397849461,-1.0752688172042901,15.0,1.0,23.65591397849461,-1.0752688172042901,15.0,1.0,29.03225806451612,-1.0752688172042901,41.0,1.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP
2012-06-06,1.88,1.96,1.88,1.95,13648500,6.153846153846148,3.589743589743593,5.0,2.0,11.794871794871806,3.589743589743593,13.0,2.0,17.948717948717942,3.589743589743593,14.0,2.0,17.948717948717942,3.589743589743593,14.0,2.0,23.076923076923077,3.589743589743593,40.0,2.0,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP
2012-06-07,1.99,1.99,1.92,1.93,7381500,7.25388601036269,2.5906735751295358,4.0,1.0,19.170984455958546,2.5906735751295358,13.0,1.0,19.170984455958546,2.5906735751295358,13.0,1.0,19.170984455958546,2.5906735751295358,13.0,1.0,24.352331606217618,2.5906735751295358,39.0,1.0,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP
2012-06-08,1.92,2.01,1.88,2.01,13216500,2.985074626865675,4.975124378109447,3.0,6.0,14.427860696517417,4.975124378109447,12.0,6.0,14.427860696517417,4.975124378109447,12.0,6.0,14.427860696517417,4.975124378109447,12.0,6.0,19.402985074626873,4.975124378109447,38.0,6.0,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP
2012-06-11,2.02,2.07,1.93,1.94,9540000,5.154639175257737,1.546391752577321,2.0,3.0,18.55670103092783,1.546391752577321,9.0,3.0,18.55670103092783,1.546391752577321,9.0,3.0,18.55670103092783,1.546391752577321,9.0,3.0,23.711340206185564,1.546391752577321,35.0,3.0,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP
2012-06-12,1.95,1.99,1.92,1.98,8535000,9.090909090909099,3.5353535353535386,6.0,2.0,16.161616161616156,3.5353535353535386,8.0,2.0,16.161616161616156,3.5353535353535386,8.0,2.0,16.161616161616156,3.5353535353535386,8.0,2.0,21.21212121212121,3.5353535353535386,34.0,2.0,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP
2012-06-13,1.97,2.04,1.96,1.98,12661500,10.101010101010111,3.5353535353535386,6.0,1.0,16.161616161616156,3.5353535353535386,7.0,1.0,16.161616161616156,3.5353535353535386,7.0,1.0,16.161616161616156,3.5353535353535386,7.0,1.0,21.21212121212121,3.5353535353535386,33.0,1.0,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP
2012-06-14,2.01,2.04,1.91,1.96,13083000,17.3469387755102,2.040816326530614,6.0,1.0,17.3469387755102,2.040816326530614,6.0,1.0,17.3469387755102,2.040816326530614,6.0,1.0,17.3469387755102,2.040816326530614,6.0,1.0,22.448979591836732,6.122448979591831,32.0,42.0,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP
2012-06-15,1.96,2.0,1.92,1.99,9702000,15.577889447236174,1.0050251256281415,5.0,3.0,15.577889447236174,1.0050251256281415,5.0,3.0,15.577889447236174,1.0050251256281415,5.0,3.0,15.577889447236174,1.0050251256281415,5.0,3.0,20.60301507537688,7.53768844221105,31.0,41.0,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP
2012-06-18,2.0,2.16,1.97,2.12,18852000,8.490566037735835,0.9433962264150951,2.0,1.0,8.490566037735835,3.7735849056603805,2.0,10.0,8.490566037735835,5.1886792452830335,2.0,14.0,13.20754716981131,5.1886792452830335,28.0,14.0,13.20754716981131,14.622641509433965,28.0,42.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,NEUTRAL,NEUTRAL,NEUTRAL,STRONG_UP,STRONG_UP
2012-06-19,2.13,2.18,2.1,2.14,13666500,7.476635514018677,0.9345794392523372,1.0,2.0,7.476635514018677,6.074766355140202,1.0,13.0,7.476635514018677,6.074766355140202,1.0,13.0,12.149532710280363,6.074766355140202,27.0,13.0,12.149532710280363,15.420560747663552,27.0,41.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,NEUTRAL,NEUTRAL,NEUTRAL,STRONG_UP,STRONG_UP
2012-06-20,2.23,2.3,2.21,2.25,51336000,1.7777777777777795,7.111111111111118,1.0,6.0,1.7777777777777795,10.666666666666675,1.0,12.0,1.7777777777777795,10.666666666666675,1.0,12.0,6.6666666666666625,10.666666666666675,26.0,12.0,6.6666666666666625,22.666666666666668,26.0,42.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,NEUTRAL,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN
2012-06-21,2.28,2.29,2.12,2.15,28378500,5.581395348837215,2.7906976744186074,1.0,5.0,5.581395348837215,6.5116279069767495,1.0,11.0,5.581395348837215,6.5116279069767495,1.0,11.0,11.627906976744185,6.5116279069767495,25.0,11.0,11.627906976744185,20.930232558139533,25.0,42.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,NEUTRAL,NEUTRAL,NEUTRAL,STRONG_UP,STRONG_UP
2012-06-22,2.17,2.27,2.16,2.25,45699000,0.8888888888888897,9.333333333333332,3.0,6.0,0.8888888888888897,10.666666666666675,3.0,10.0,1.7777777777777795,10.666666666666675,21.0,10.0,6.6666666666666625,10.666666666666675,24.0,10.0,6.6666666666666625,24.444444444444446,24.0,41.0,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,NEUTRAL,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN
2012-06-25,2.26,2.27,2.18,2.21,22477500,-0.9049773755656116,7.692307692307689,4.0,3.0,-0.9049773755656116,9.049773755656117,4.0,7.0,8.597285067873301,9.049773755656117,21.0,7.0,8.597285067873301,9.049773755656117,21.0,7.0,8.597285067873301,23.076923076923077,21.0,38.0,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,STRONG_DOWN
2012-06-26,2.14,2.16,2.09,2.11,39208500,3.7914691943128,4.739336492891,3.0,6.0,3.7914691943128,4.739336492891,3.0,6.0,13.74407582938389,4.739336492891,20.0,6.0,13.74407582938389,6.63507109004739,20.0,28.0,13.74407582938389,19.43127962085308,20.0,37.0,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,STRONG_UP,NEUTRAL,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP
2012-06-27,2.13,2.16,2.1,2.13,15708000,2.8169014084507067,5.633802816901413,2.0,5.0,2.8169014084507067,5.633802816901413,2.0,5.0,12.676056338028172,5.633802816901413,19.0,5.0,12.676056338028172,9.859154929577464,19.0,28.0,12.676056338028172,20.187793427230044,19.0,36.0,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,NEUTRAL,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP
2012-06-28,2.13,2.14,2.04,2.09,13711500,4.7846889952153155,3.827751196172252,1.0,4.0,5.263157894736858,3.827751196172252,14.0,4.0,14.832535885167466,3.827751196172252,18.0,4.0,14.832535885167466,11.961722488038268,18.0,28.0,14.832535885167466,18.66028708133971,18.0,35.0,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP
2012-06-29,2.19,2.19,2.07,2.09,16887000,1.4354066985646052,3.827751196172252,3.0,3.0,9.569377990430631,3.827751196172252,14.0,3.0,14.832535885167466,3.827751196172252,17.0,3.0,14.832535885167466,11.961722488038268,17.0,27.0,14.832535885167466,18.66028708133971,17.0,34.0,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP
2012-07-02,2.09,2.12,2.01,2.03,19734000,4.433497536945828,0.0,4.0,1.0,18.226600985221683,0.0,14.0,1.0,18.226600985221683,0.0,14.0,1.0,18.226600985221683,10.837438423645308,14.0,28.0,18.226600985221683,16.256157635467975,14.0,31.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP
2012-07-03,2.04,2.07,2.03,2.04,14205000,6.372549019607837,0.0,7.0,6.0,17.647058823529406,0.0,13.0,6.0,17.647058823529406,3.4313725490196108,13.0,21.0,17.647058823529406,11.274509803921568,13.0,27.0,17.647058823529406,16.66666666666667,13.0,30.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP
2012-07-05,2.05,2.11,2.05,2.08,18807000,4.3269230769230695,1.9230769230769247,5.0,4.0,15.384615384615378,1.9230769230769247,11.0,4.0,15.384615384615378,7.692307692307699,11.0,20.0,15.384615384615378,16.34615384615385,11.0,27.0,15.384615384615378,18.269230769230774,11.0,28.0,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP
2012-07-06,2.07,2.12,2.05,2.07,11767500,6.280193236714993,1.4492753623188313,6.0,3.0,15.94202898550725,1.4492753623188313,10.0,3.0,15.94202898550725,11.1111111111111,10.0,20.0,15.94202898550725,17.874396135265698,10.0,27.0,15.94202898550725,17.874396135265698,10.0,27.0,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP
2012-07-09,2.06,2.12,2.04,2.1,13657500,9.047619047619044,2.380952380952394,4.0,3.0,14.285714285714276,2.380952380952394,7.0,3.0,14.285714285714276,12.380952380952381,7.0,17.0,14.285714285714276,19.04761904761905,7.0,24.0,14.285714285714276,19.04761904761905,7.0,24.0,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP
2012-07-10,2.1,2.17,2.06,2.08,11376000,15.384615384615378,1.4423076923077043,6.0,2.0,15.384615384615378,1.9230769230769247,6.0,13.0,15.384615384615378,12.980769230769232,6.0,20.0,15.384615384615378,18.269230769230774,6.0,23.0,15.384615384615378,18.269230769230774,6.0,23.0,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP
2012-07-11,2.1,2.11,2.07,2.1,9579000,14.285714285714276,2.380952380952394,5.0,1.0,14.285714285714276,6.190476190476195,5.0,13.0,14.285714285714276,13.80952380952381,5.0,19.0,14.285714285714276,19.04761904761905,5.0,22.0,14.285714285714276,19.04761904761905,5.0,22.0,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP
2012-07-12,2.09,2.2,2.05,2.18,16885500,10.091743119266043,5.045871559633042,4.0,6.0,10.091743119266043,11.926605504587167,4.0,13.0,10.091743119266043,20.183486238532115,4.0,20.0,10.091743119266043,22.018348623853218,4.0,21.0,10.091743119266043,22.018348623853218,4.0,21.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP
2012-07-13,2.2,2.29,2.19,2.28,19572000,5.263157894736848,9.210526315789473,3.0,5.0,5.263157894736848,19.29824561403508,3.0,13.0,5.263157894736848,25.438596491228065,3.0,20.0,5.263157894736848,25.438596491228065,3.0,20.0,5.263157894736848,25.438596491228065,3.0,20.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,NEUTRAL,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN
2012-07-16,2.29,2.4,2.26,2.4,26160000,-2.083333333333326,13.750000000000004,1.0,2.0,-2.083333333333326,23.33333333333333,1.0,10.0,-2.083333333333326,29.166666666666668,1.0,17.0,-2.083333333333326,29.166666666666668,1.0,17.0,-2.083333333333326,29.166666666666668,1.0,17.0,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN
2012-07-17,2.33,2.35,2.16,2.22,38539500,0.9009009009009016,8.108108108108114,1.0,6.0,0.9009009009009016,18.468468468468473,1.0,13.0,0.9009009009009016,23.423423423423433,1.0,16.0,0.9009009009009016,23.423423423423433,1.0,16.0,0.9009009009009016,23.423423423423433,1.0,16.0,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,NEUTRAL,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN
2012-07-18,2.09,2.24,2.07,2.14,43228500,3.2710280373831697,7.943925233644866,1.0,6.0,3.2710280373831697,15.420560747663552,1.0,12.0,3.2710280373831697,20.56074766355141,1.0,15.0,3.2710280373831697,20.56074766355141,1.0,15.0,3.2710280373831697,20.56074766355141,1.0,15.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,NEUTRAL,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN
2012-07-19,2.18,2.21,2.14,2.15,21538500,0.0,10.69767441860465,1.0,6.0,0.0,19.069767441860463,1.0,13.0,0.0,20.930232558139533,1.0,14.0,0.0,20.930232558139533,1.0,14.0,0.0,20.930232558139533,1.0,14.0,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN
2012-07-20,2.14,2.15,2.08,2.12,23527500,-1.4150943396226532,13.20754716981132,3.0,6.0,-1.4150943396226532,19.811320754716988,3.0,13.0,-1.4150943396226532,19.811320754716988,3.0,13.0,-1.4150943396226532,19.811320754716988,3.0,13.0,-1.4150943396226532,19.811320754716988,3.0,13.0,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN
2012-07-23,2.07,2.09,2.04,2.04,20802000,1.470588235294108,9.803921568627448,1.0,3.0,1.470588235294108,16.66666666666667,1.0,10.0,1.470588235294108,16.66666666666667,1.0,10.0,2.450980392156854,16.66666666666667,21.0,10.0,2.450980392156854,16.66666666666667,21.0,10.0,STRONG_UP,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,NEUTRAL,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN
2012-07-24,2.04,2.07,1.97,1.99,22504500,1.5075376884422125,9.045226130653264,6.0,6.0,1.5075376884422125,14.572864321608042,6.0,9.0,5.025125628140697,14.572864321608042,20.0,9.0,5.025125628140697,14.572864321608042,20.0,9.0,5.025125628140697,14.572864321608042,20.0,9.0,STRONG_UP,STRONG_UP,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,NEUTRAL,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN
